Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male
36.0,4663.0,0,559.0,12.0,4.0,1614.0,3.0,76.0,3.0,2.0,Manufacturing Director,3.0,Married,12421.0,9.0,Yes,12.0,3.0,2.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,1.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
34.0,4724.0,0,426.0,10.0,4.0,1615.0,3.0,42.0,4.0,2.0,Manufacturing Director,4.0,Divorced,17000.0,1.0,No,13.0,3.0,1.0,1.0,9.0,3.0,3.0,9.0,7.0,7.0,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
49.0,3211.0,0,722.0,25.0,4.0,1617.0,3.0,84.0,3.0,1.0,Laboratory Technician,1.0,Married,22102.0,1.0,No,14.0,3.0,4.0,1.0,10.0,3.0,2.0,9.0,6.0,1.0,4.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
39.0,5377.0,0,1387.0,10.0,5.0,1618.0,2.0,76.0,3.0,2.0,Manufacturing Director,1.0,Married,3835.0,2.0,No,13.0,3.0,4.0,3.0,10.0,3.0,3.0,7.0,7.0,7.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
27.0,4066.0,0,1302.0,19.0,3.0,1619.0,4.0,67.0,2.0,1.0,Laboratory Technician,1.0,Divorced,16290.0,1.0,No,11.0,3.0,1.0,2.0,7.0,3.0,3.0,7.0,7.0,0.0,7.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
35.0,5208.0,0,819.0,18.0,5.0,1621.0,2.0,48.0,4.0,2.0,Research Scientist,1.0,Married,26312.0,1.0,No,11.0,3.0,4.0,0.0,16.0,2.0,3.0,16.0,15.0,1.0,10.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
28.0,4877.0,0,580.0,27.0,3.0,1622.0,2.0,39.0,1.0,2.0,Manufacturing Director,1.0,Divorced,20460.0,0.0,No,21.0,4.0,2.0,1.0,6.0,5.0,2.0,5.0,3.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
21.0,3117.0,0,546.0,5.0,1.0,1623.0,3.0,97.0,3.0,1.0,Research Scientist,4.0,Single,26009.0,1.0,No,18.0,3.0,3.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
18.0,1569.0,1,544.0,3.0,2.0,1624.0,2.0,70.0,3.0,1.0,Sales Representative,4.0,Single,18420.0,1.0,Yes,12.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False
47.0,19658.0,0,1176.0,26.0,4.0,1625.0,4.0,98.0,3.0,5.0,Manager,3.0,Married,5220.0,3.0,No,11.0,3.0,3.0,1.0,27.0,2.0,3.0,5.0,2.0,1.0,0.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False
39.0,3069.0,0,170.0,3.0,2.0,1627.0,3.0,76.0,2.0,2.0,Laboratory Technician,3.0,Divorced,10302.0,0.0,No,15.0,3.0,4.0,1.0,11.0,3.0,3.0,10.0,8.0,0.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
40.0,10435.0,0,884.0,15.0,3.0,1628.0,1.0,80.0,2.0,3.0,Manufacturing Director,3.0,Married,25800.0,1.0,No,13.0,3.0,4.0,2.0,18.0,2.0,3.0,18.0,15.0,14.0,12.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
35.0,4148.0,0,208.0,8.0,4.0,1630.0,3.0,52.0,3.0,2.0,Healthcare Representative,3.0,Married,12250.0,1.0,No,12.0,3.0,4.0,1.0,15.0,5.0,3.0,14.0,11.0,2.0,9.0,True,False,False,False,True,False,False,True,False,False,False,False,True,False
37.0,5768.0,0,671.0,19.0,3.0,1631.0,3.0,85.0,3.0,2.0,Manufacturing Director,3.0,Married,26493.0,3.0,No,17.0,3.0,1.0,3.0,9.0,2.0,2.0,4.0,3.0,0.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
39.0,5042.0,0,711.0,4.0,3.0,1633.0,1.0,81.0,3.0,2.0,Manufacturing Director,3.0,Single,3140.0,0.0,No,13.0,3.0,4.0,0.0,10.0,2.0,1.0,9.0,2.0,3.0,8.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
45.0,5770.0,0,1329.0,2.0,2.0,1635.0,4.0,59.0,2.0,2.0,Manufacturing Director,4.0,Divorced,5388.0,1.0,No,19.0,3.0,1.0,2.0,10.0,3.0,3.0,10.0,7.0,3.0,9.0,False,False,True,False,True,False,False,False,False,False,True,False,True,False
38.0,7756.0,0,397.0,2.0,2.0,1638.0,4.0,54.0,2.0,3.0,Manufacturing Director,3.0,Married,14199.0,3.0,Yes,19.0,3.0,4.0,1.0,10.0,6.0,4.0,5.0,4.0,0.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
35.0,10306.0,1,737.0,10.0,3.0,1639.0,4.0,55.0,2.0,3.0,Sales Executive,1.0,Married,21530.0,9.0,No,17.0,3.0,3.0,0.0,15.0,3.0,3.0,13.0,12.0,6.0,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
37.0,3936.0,0,1470.0,10.0,3.0,1640.0,2.0,71.0,3.0,1.0,Research Scientist,2.0,Married,9953.0,1.0,No,11.0,3.0,1.0,1.0,8.0,2.0,1.0,8.0,4.0,7.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
40.0,7945.0,0,448.0,16.0,3.0,1641.0,3.0,84.0,3.0,3.0,Manufacturing Director,4.0,Single,19948.0,6.0,Yes,15.0,3.0,4.0,0.0,18.0,2.0,2.0,4.0,2.0,3.0,3.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
44.0,5743.0,0,602.0,1.0,5.0,1642.0,1.0,37.0,3.0,2.0,Human Resources,4.0,Married,10503.0,4.0,Yes,11.0,3.0,3.0,0.0,14.0,3.0,3.0,10.0,7.0,0.0,2.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
48.0,15202.0,0,365.0,4.0,5.0,1644.0,3.0,89.0,2.0,4.0,Manager,4.0,Married,5602.0,2.0,No,25.0,4.0,2.0,1.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
35.0,5440.0,1,763.0,15.0,2.0,1645.0,1.0,59.0,1.0,2.0,Sales Executive,4.0,Divorced,22098.0,6.0,Yes,14.0,3.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
24.0,3760.0,0,567.0,2.0,1.0,1646.0,1.0,32.0,3.0,1.0,Research Scientist,4.0,Single,17218.0,1.0,Yes,13.0,3.0,3.0,0.0,6.0,2.0,3.0,6.0,3.0,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False
27.0,3517.0,0,486.0,8.0,3.0,1647.0,2.0,86.0,4.0,1.0,Research Scientist,3.0,Married,22490.0,7.0,No,17.0,3.0,1.0,0.0,5.0,0.0,3.0,3.0,2.0,0.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
27.0,2580.0,0,591.0,2.0,3.0,1648.0,4.0,87.0,3.0,1.0,Research Scientist,4.0,Single,6297.0,2.0,No,13.0,3.0,3.0,0.0,6.0,0.0,2.0,4.0,2.0,1.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
40.0,2166.0,1,1329.0,7.0,3.0,1649.0,1.0,73.0,3.0,1.0,Laboratory Technician,1.0,Single,3339.0,3.0,Yes,14.0,3.0,2.0,0.0,10.0,3.0,1.0,4.0,2.0,0.0,3.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
29.0,5869.0,0,469.0,10.0,3.0,1650.0,3.0,42.0,2.0,2.0,Sales Executive,3.0,Single,23413.0,9.0,No,11.0,3.0,3.0,0.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
36.0,8008.0,0,711.0,5.0,4.0,1651.0,2.0,42.0,3.0,3.0,Healthcare Representative,1.0,Married,22792.0,4.0,No,12.0,3.0,3.0,2.0,9.0,6.0,3.0,3.0,2.0,0.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
25.0,5206.0,0,772.0,2.0,1.0,1653.0,4.0,77.0,4.0,2.0,Manufacturing Director,3.0,Divorced,4973.0,1.0,No,17.0,3.0,3.0,2.0,7.0,6.0,3.0,7.0,7.0,0.0,7.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
39.0,5295.0,0,492.0,12.0,3.0,1654.0,4.0,66.0,3.0,2.0,Manufacturing Director,2.0,Married,7693.0,4.0,No,21.0,4.0,3.0,0.0,7.0,3.0,3.0,5.0,4.0,1.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
49.0,16413.0,0,301.0,22.0,4.0,1655.0,1.0,72.0,3.0,4.0,Research Director,2.0,Married,3498.0,3.0,No,16.0,3.0,2.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,2.0,False,False,True,False,True,False,False,False,False,False,True,False,True,False
50.0,13269.0,0,813.0,17.0,5.0,1656.0,4.0,50.0,2.0,3.0,Research Director,1.0,Divorced,21981.0,5.0,No,15.0,3.0,3.0,3.0,19.0,3.0,3.0,14.0,11.0,1.0,11.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
20.0,2783.0,0,1141.0,2.0,3.0,1657.0,3.0,31.0,3.0,1.0,Sales Representative,3.0,Single,13251.0,1.0,No,19.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False
34.0,5433.0,0,1130.0,3.0,3.0,1658.0,4.0,66.0,3.0,2.0,Research Scientist,2.0,Divorced,19332.0,1.0,No,12.0,3.0,3.0,1.0,11.0,2.0,3.0,11.0,8.0,7.0,9.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
36.0,2013.0,0,311.0,7.0,3.0,1659.0,1.0,77.0,3.0,1.0,Laboratory Technician,2.0,Single,10950.0,2.0,No,11.0,3.0,3.0,0.0,15.0,4.0,3.0,4.0,3.0,1.0,3.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
49.0,13966.0,0,465.0,6.0,1.0,1661.0,3.0,41.0,2.0,4.0,Healthcare Representative,3.0,Married,11652.0,2.0,Yes,19.0,3.0,2.0,1.0,30.0,3.0,3.0,15.0,11.0,2.0,12.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
36.0,4374.0,0,894.0,1.0,4.0,1662.0,4.0,33.0,2.0,2.0,Manufacturing Director,3.0,Married,15411.0,0.0,No,15.0,3.0,3.0,0.0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False
36.0,6842.0,0,1040.0,3.0,2.0,1664.0,4.0,79.0,4.0,2.0,Healthcare Representative,1.0,Divorced,26308.0,6.0,No,20.0,4.0,1.0,1.0,13.0,3.0,3.0,5.0,4.0,0.0,4.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
54.0,17426.0,0,584.0,22.0,5.0,1665.0,2.0,91.0,3.0,4.0,Manager,3.0,Married,18685.0,3.0,No,25.0,4.0,3.0,1.0,36.0,6.0,3.0,10.0,8.0,4.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
43.0,17603.0,0,1291.0,15.0,2.0,1666.0,3.0,65.0,2.0,4.0,Research Director,3.0,Married,3525.0,1.0,No,24.0,4.0,1.0,1.0,14.0,3.0,3.0,14.0,10.0,6.0,11.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
35.0,4581.0,1,880.0,12.0,4.0,1667.0,4.0,36.0,3.0,2.0,Sales Executive,4.0,Single,10414.0,3.0,Yes,24.0,4.0,1.0,0.0,13.0,2.0,4.0,11.0,9.0,6.0,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
38.0,4735.0,0,1189.0,1.0,3.0,1668.0,4.0,90.0,3.0,2.0,Research Scientist,4.0,Married,9867.0,7.0,No,15.0,3.0,4.0,2.0,19.0,4.0,4.0,13.0,11.0,2.0,9.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
29.0,4187.0,0,991.0,5.0,3.0,1669.0,1.0,43.0,2.0,2.0,Sales Executive,2.0,Divorced,3356.0,1.0,Yes,13.0,3.0,2.0,1.0,10.0,3.0,2.0,10.0,0.0,0.0,9.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
33.0,5505.0,0,392.0,2.0,4.0,1670.0,4.0,93.0,3.0,2.0,Sales Executive,4.0,Divorced,3921.0,1.0,No,14.0,3.0,3.0,2.0,6.0,5.0,3.0,6.0,2.0,0.0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
32.0,5470.0,0,977.0,2.0,3.0,1671.0,4.0,45.0,3.0,2.0,Research Scientist,2.0,Divorced,25518.0,0.0,No,13.0,3.0,3.0,2.0,10.0,4.0,2.0,9.0,5.0,1.0,6.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
31.0,5476.0,0,1112.0,5.0,4.0,1673.0,1.0,67.0,3.0,2.0,Sales Executive,4.0,Married,22589.0,1.0,No,11.0,3.0,1.0,2.0,10.0,2.0,3.0,10.0,0.0,0.0,2.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
49.0,2587.0,0,464.0,16.0,3.0,1674.0,4.0,74.0,3.0,1.0,Laboratory Technician,1.0,Divorced,24941.0,4.0,Yes,16.0,3.0,2.0,1.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
38.0,2440.0,0,148.0,2.0,3.0,1675.0,4.0,42.0,2.0,1.0,Laboratory Technician,2.0,Single,23826.0,1.0,No,22.0,4.0,2.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
47.0,15972.0,0,1225.0,2.0,4.0,1676.0,2.0,47.0,4.0,4.0,Manager,2.0,Divorced,21086.0,6.0,No,14.0,3.0,3.0,3.0,29.0,2.0,3.0,3.0,2.0,1.0,2.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
49.0,15379.0,0,809.0,1.0,3.0,1677.0,3.0,36.0,3.0,4.0,Manager,3.0,Single,22384.0,4.0,No,14.0,3.0,1.0,0.0,23.0,2.0,3.0,8.0,7.0,0.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
41.0,7082.0,0,1206.0,23.0,2.0,1678.0,4.0,80.0,3.0,3.0,Sales Executive,3.0,Single,11591.0,3.0,Yes,16.0,3.0,4.0,0.0,21.0,2.0,3.0,2.0,0.0,0.0,2.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
20.0,2728.0,0,727.0,9.0,1.0,1680.0,4.0,54.0,3.0,1.0,Sales Representative,1.0,Single,21082.0,1.0,No,11.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
33.0,5368.0,0,530.0,16.0,3.0,1681.0,3.0,36.0,3.0,2.0,Sales Executive,4.0,Divorced,16130.0,1.0,Yes,25.0,4.0,3.0,1.0,7.0,2.0,3.0,6.0,5.0,1.0,2.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False
36.0,5347.0,0,1351.0,26.0,4.0,1682.0,1.0,80.0,3.0,2.0,Healthcare Representative,3.0,Married,7419.0,6.0,No,14.0,3.0,2.0,2.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
44.0,3195.0,0,528.0,1.0,3.0,1683.0,3.0,44.0,3.0,1.0,Human Resources,4.0,Divorced,4167.0,4.0,Yes,18.0,3.0,1.0,3.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False
23.0,3989.0,1,1320.0,8.0,1.0,1684.0,4.0,93.0,2.0,1.0,Laboratory Technician,3.0,Single,20586.0,1.0,Yes,11.0,3.0,1.0,0.0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
38.0,3306.0,0,1495.0,4.0,2.0,1687.0,4.0,87.0,3.0,1.0,Laboratory Technician,3.0,Married,26176.0,7.0,No,19.0,3.0,4.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
53.0,7005.0,0,1395.0,24.0,4.0,1689.0,2.0,48.0,4.0,3.0,Healthcare Representative,4.0,Married,3458.0,3.0,No,15.0,3.0,3.0,0.0,11.0,2.0,3.0,4.0,3.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
48.0,2655.0,1,708.0,7.0,2.0,1691.0,4.0,95.0,3.0,1.0,Sales Representative,3.0,Married,11740.0,2.0,Yes,11.0,3.0,3.0,2.0,19.0,3.0,3.0,9.0,7.0,7.0,7.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False
32.0,1393.0,1,1259.0,2.0,4.0,1692.0,4.0,95.0,3.0,1.0,Laboratory Technician,2.0,Single,24852.0,1.0,No,12.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
26.0,2570.0,0,786.0,7.0,3.0,1693.0,4.0,76.0,3.0,1.0,Laboratory Technician,4.0,Single,11925.0,1.0,No,20.0,4.0,3.0,0.0,7.0,5.0,3.0,7.0,7.0,5.0,7.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
55.0,3537.0,0,1441.0,22.0,3.0,1694.0,1.0,94.0,2.0,1.0,Research Scientist,2.0,Divorced,23737.0,5.0,No,12.0,3.0,4.0,1.0,8.0,1.0,3.0,4.0,2.0,1.0,2.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
34.0,3986.0,0,1157.0,5.0,2.0,1696.0,2.0,57.0,2.0,2.0,Laboratory Technician,4.0,Married,11912.0,1.0,No,14.0,3.0,3.0,1.0,15.0,3.0,4.0,15.0,10.0,4.0,13.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
60.0,10883.0,0,370.0,1.0,4.0,1697.0,3.0,92.0,1.0,3.0,Healthcare Representative,4.0,Divorced,20467.0,3.0,No,20.0,4.0,3.0,1.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
33.0,2028.0,0,267.0,21.0,3.0,1698.0,2.0,79.0,4.0,1.0,Laboratory Technician,2.0,Married,13637.0,1.0,No,18.0,3.0,4.0,3.0,14.0,6.0,3.0,14.0,11.0,2.0,13.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
37.0,9525.0,0,1278.0,1.0,4.0,1700.0,3.0,31.0,1.0,2.0,Sales Executive,4.0,Divorced,7677.0,1.0,No,14.0,3.0,3.0,2.0,6.0,2.0,2.0,6.0,3.0,1.0,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True
34.0,2929.0,0,678.0,19.0,3.0,1701.0,2.0,35.0,2.0,1.0,Research Scientist,4.0,Married,20338.0,1.0,No,12.0,3.0,2.0,0.0,10.0,3.0,3.0,10.0,9.0,8.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
23.0,2275.0,1,427.0,7.0,3.0,1702.0,3.0,99.0,3.0,1.0,Sales Representative,4.0,Divorced,25103.0,1.0,Yes,21.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
44.0,7879.0,0,921.0,2.0,3.0,1703.0,3.0,96.0,4.0,3.0,Healthcare Representative,4.0,Married,14810.0,1.0,Yes,19.0,3.0,2.0,1.0,9.0,2.0,3.0,8.0,7.0,6.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
35.0,4930.0,0,146.0,2.0,4.0,1704.0,1.0,79.0,2.0,1.0,Research Scientist,4.0,Single,13970.0,0.0,Yes,14.0,3.0,3.0,0.0,6.0,2.0,4.0,5.0,4.0,1.0,4.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
43.0,7847.0,0,1179.0,2.0,3.0,1706.0,4.0,73.0,3.0,2.0,Sales Executive,4.0,Married,6069.0,1.0,Yes,17.0,3.0,1.0,1.0,10.0,3.0,3.0,10.0,9.0,8.0,8.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
24.0,4401.0,0,581.0,9.0,3.0,1707.0,3.0,62.0,4.0,1.0,Research Scientist,3.0,Married,17616.0,1.0,No,16.0,3.0,4.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
41.0,9241.0,0,918.0,6.0,3.0,1708.0,4.0,35.0,3.0,3.0,Sales Executive,3.0,Single,15869.0,1.0,No,12.0,3.0,2.0,0.0,10.0,3.0,3.0,10.0,8.0,8.0,7.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
29.0,2974.0,0,1082.0,9.0,4.0,1709.0,4.0,43.0,3.0,1.0,Laboratory Technician,3.0,Married,25412.0,9.0,No,17.0,3.0,3.0,1.0,9.0,2.0,3.0,5.0,3.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
36.0,4502.0,0,530.0,2.0,4.0,1710.0,3.0,51.0,3.0,2.0,Sales Representative,4.0,Single,7439.0,3.0,No,15.0,3.0,3.0,0.0,17.0,2.0,2.0,13.0,7.0,6.0,7.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
45.0,10748.0,0,1238.0,1.0,1.0,1712.0,3.0,74.0,2.0,3.0,Healthcare Representative,3.0,Married,3395.0,3.0,No,23.0,4.0,4.0,1.0,25.0,3.0,2.0,23.0,15.0,14.0,4.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
24.0,1555.0,1,240.0,22.0,1.0,1714.0,4.0,58.0,1.0,1.0,Human Resources,3.0,Married,11585.0,1.0,No,11.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True
47.0,12936.0,1,1093.0,9.0,3.0,1716.0,3.0,82.0,1.0,4.0,Sales Executive,3.0,Married,24164.0,7.0,No,11.0,3.0,3.0,0.0,25.0,3.0,1.0,23.0,5.0,14.0,10.0,False,True,False,False,False,True,False,True,False,False,False,False,False,True
26.0,2305.0,0,390.0,17.0,4.0,1718.0,4.0,62.0,1.0,1.0,Laboratory Technician,3.0,Married,6217.0,1.0,No,15.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
45.0,16704.0,0,1005.0,28.0,2.0,1719.0,4.0,48.0,2.0,4.0,Research Director,2.0,Single,17119.0,1.0,No,11.0,3.0,3.0,0.0,21.0,2.0,3.0,21.0,6.0,8.0,6.0,False,False,True,False,True,False,False,False,False,False,False,True,True,False
32.0,3433.0,0,585.0,10.0,3.0,1720.0,1.0,56.0,3.0,1.0,Research Scientist,3.0,Married,17360.0,6.0,No,13.0,3.0,1.0,1.0,10.0,3.0,2.0,5.0,2.0,1.0,3.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
31.0,3477.0,0,741.0,2.0,4.0,1721.0,2.0,69.0,3.0,1.0,Laboratory Technician,3.0,Married,18103.0,1.0,No,14.0,3.0,4.0,1.0,6.0,2.0,4.0,5.0,2.0,0.0,3.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
41.0,6430.0,0,552.0,4.0,3.0,1722.0,3.0,60.0,1.0,2.0,Human Resources,2.0,Married,20794.0,6.0,No,19.0,3.0,2.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,2.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True
40.0,6516.0,0,369.0,8.0,2.0,1724.0,2.0,92.0,3.0,2.0,Manufacturing Director,1.0,Married,5041.0,2.0,Yes,16.0,3.0,2.0,1.0,18.0,3.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
24.0,3907.0,0,506.0,29.0,1.0,1725.0,2.0,91.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3622.0,1.0,No,13.0,3.0,2.0,3.0,6.0,2.0,4.0,6.0,2.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
46.0,5562.0,0,717.0,13.0,4.0,1727.0,3.0,34.0,3.0,2.0,Healthcare Representative,2.0,Single,9697.0,6.0,No,14.0,3.0,4.0,0.0,19.0,3.0,3.0,10.0,7.0,0.0,9.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
35.0,6883.0,0,1370.0,27.0,4.0,1728.0,4.0,49.0,3.0,2.0,Manufacturing Director,3.0,Married,5151.0,2.0,No,16.0,3.0,2.0,1.0,17.0,3.0,3.0,7.0,7.0,0.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
30.0,2862.0,0,793.0,16.0,1.0,1729.0,2.0,33.0,3.0,1.0,Research Scientist,4.0,Married,3811.0,1.0,No,12.0,3.0,2.0,1.0,10.0,2.0,2.0,10.0,0.0,0.0,8.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
47.0,4978.0,0,543.0,2.0,4.0,1731.0,3.0,87.0,3.0,2.0,Sales Executive,2.0,Married,3536.0,7.0,No,11.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,True
46.0,10368.0,0,1277.0,2.0,3.0,1732.0,3.0,74.0,3.0,3.0,Sales Executive,4.0,Divorced,5596.0,4.0,Yes,12.0,3.0,2.0,1.0,13.0,5.0,2.0,10.0,6.0,0.0,3.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
36.0,6134.0,1,1456.0,13.0,5.0,1733.0,2.0,96.0,2.0,2.0,Sales Executive,1.0,Divorced,8658.0,5.0,Yes,13.0,3.0,2.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
32.0,6735.0,1,964.0,1.0,2.0,1734.0,1.0,34.0,1.0,2.0,Sales Executive,2.0,Single,12147.0,6.0,No,15.0,3.0,2.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
23.0,3295.0,0,160.0,4.0,1.0,1735.0,3.0,51.0,3.0,1.0,Laboratory Technician,2.0,Single,12862.0,1.0,No,13.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
31.0,5238.0,0,163.0,24.0,1.0,1736.0,4.0,30.0,3.0,2.0,Manufacturing Director,4.0,Single,6670.0,2.0,No,20.0,4.0,4.0,0.0,9.0,3.0,2.0,5.0,4.0,1.0,4.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False
